year,age,gender,education,income_range,income_numerical,count,ZHVI_avg,Income Needed_avg,ZHVI_max,Income Needed_max,ZHVI_min,Income Needed_min,ZHVI_med,Income Needed_med
2017,18-64,Male,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"29,549",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"55,517",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"44,198",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"66,247",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"73,184",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$75,000 and over",75000,"51,576",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree",No Income,0,"76,131",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree",No Income,0,"76,131",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"52,823",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"56,232",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"113,962",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"90,562",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"101,547",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"107,788",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree","\$75,000 and over",75000,"80,767",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree",No Income,0,"87,376",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,"Some college, less than 4-yr degree",No Income,0,"87,376",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"87,376",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"49,320",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"56,337",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"113,681",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"130,991",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"180,231",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"339,718",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$75,000 and over",75000,"740,115",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"70,172",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"70,172",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"4,087",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"3,927",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"11,241",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"12,656",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"21,129",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"30,297",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$75,000 and over",75000,"45,660",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"7,249",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"7,249",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,550,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,160,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"1,571",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,514,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"1,212",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"1,499",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$75,000 and over",75000,"3,461",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,263,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,263,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"25,674",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"27,376",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"51,972",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"51,580",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"72,485",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"132,517",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$75,000 and over",75000,"327,679",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"59,205",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"59,205",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"9,774",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"13,989",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"29,912",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"24,186",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"39,926",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"56,420",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,"\$75,000 and over",75000,"91,564",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"12,878",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,Bachelor's degree or higher,No Income,0,"12,878",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"12,878",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$5,000 to \$9,999",7499,"68,358",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$10,000 to \$14,999",12499,"110,963",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$15,000 to \$24,999",19999,"216,446",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$25,000 to \$34,999",29999,"160,455",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$35,000 to \$49,999",42499,"131,079",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$50,000 to \$74,999",62499,"86,946",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$75,000 and over",75000,"42,913",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"143,624",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"143,624",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$5,000 to \$9,999",7499,"10,023",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$10,000 to \$14,999",12499,"12,015",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$15,000 to \$24,999",19999,"8,773",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$25,000 to \$34,999",29999,"4,976",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$35,000 to \$49,999",42499,"4,337",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$50,000 to \$74,999",62499,"2,823",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$75,000 and over",75000,"2,521",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"28,521",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"28,521",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$5,000 to \$9,999",7499,986,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$10,000 to \$14,999",12499,"1,446",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$15,000 to \$24,999",19999,"3,285",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$25,000 to \$34,999",29999,"1,114",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$35,000 to \$49,999",42499,"1,829",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$50,000 to \$74,999",62499,852,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$75,000 and over",75000,577,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"3,327",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"3,327",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$5,000 to \$9,999",7499,"12,989",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$10,000 to \$14,999",12499,"15,601",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$15,000 to \$24,999",19999,"25,478",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$25,000 to \$34,999",29999,"15,809",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$35,000 to \$49,999",42499,"13,519",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$50,000 to \$74,999",62499,"11,145",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$75,000 and over",75000,"5,080",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"29,430",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"29,430",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$5,000 to \$9,999",7499,"36,048",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$10,000 to \$14,999",12499,"64,582",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$15,000 to \$24,999",19999,"166,726",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$25,000 to \$34,999",29999,"133,271",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$35,000 to \$49,999",42499,"102,585",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$50,000 to \$74,999",62499,"58,559",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,"\$75,000 and over",75000,"17,561",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"88,568",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"88,568",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Male,No high school diploma,No Income,0,"88,568",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"88,568",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"135,142",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"151,700",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"227,431",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"155,275",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"142,829",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"91,559",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"48,836",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"329,775",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"329,775",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"18,715",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"27,477",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"25,087",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"24,163",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"15,943",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"11,067",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"2,360",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"25,189",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"25,189",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"1,195",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"2,117",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"2,315",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"2,352",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"1,363",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"1,661",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$75,000 and over",75000,366,436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"4,206",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
