Year,Age,Gender,Educational Attainment,Race,Personal Income,Population Count
2014,18 to 64,Female,Bachelor's degree or higher,Asian,"$10,000 to $14,999",36127
2014,18 to 64,Female,Bachelor's degree or higher,Asian,"$15,000 to $24,999",74799
2014,18 to 64,Female,Bachelor's degree or higher,Asian,"$25,000 to $34,999",64996
2014,18 to 64,Female,Bachelor's degree or higher,Asian,"$35,000 to $49,999",102357
2014,18 to 64,Female,Bachelor's degree or higher,Asian,"$50,000 to $74,999",160065
2014,18 to 64,Female,Bachelor's degree or higher,Asian,"$75,000 and over",221056
2014,18 to 64,Female,Bachelor's degree or higher,Asian,No Income,167612
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,"$5,000 to $9,999",31327
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,"$10,000 to $14,999",28879
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,"$15,000 to $24,999",53734
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,"$25,000 to $34,999",53000
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,"$35,000 to $49,999",80576
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,"$50,000 to $74,999",99081
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,"$75,000 and over",83255
2014,18 to 64,Female,Bachelor's degree or higher,Hispanic,No Income,56166
2014,18 to 64,Female,Bachelor's degree or higher,Other,"$5,000 to $9,999",5844
2014,18 to 64,Female,Bachelor's degree or higher,Other,"$10,000 to $14,999",5287
2014,18 to 64,Female,Bachelor's degree or higher,Other,"$15,000 to $24,999",10514
2014,18 to 64,Female,Bachelor's degree or higher,Other,"$25,000 to $34,999",13041
2014,18 to 64,Female,Bachelor's degree or higher,Other,"$35,000 to $49,999",19247
2014,18 to 64,Female,Bachelor's degree or higher,Other,"$50,000 to $74,999",22653
2014,18 to 64,Female,Bachelor's degree or higher,Other,"$75,000 and over",23291
2014,18 to 64,Female,Bachelor's degree or higher,Other,No Income,13616
2014,65 to 80+,Male,No high school diploma,White,"$5,000 to $9,999",12762
2014,65 to 80+,Male,No high school diploma,White,"$10,000 to $14,999",16734
2014,65 to 80+,Male,No high school diploma,White,"$15,000 to $24,999",23539
2014,65 to 80+,Male,No high school diploma,White,"$25,000 to $34,999",12387
2014,65 to 80+,Male,No high school diploma,White,"$35,000 to $49,999",9337
2014,65 to 80+,Male,No high school diploma,White,"$50,000 to $74,999",6866
2014,65 to 80+,Male,No high school diploma,White,"$75,000 and over",3638
2014,65 to 80+,Male,No high school diploma,White,No Income,3009
2014,65 to 80+,Male,No high school diploma,African American,"$5,000 to $9,999",1929
2014,65 to 80+,Male,No high school diploma,African American,"$10,000 to $14,999",4364
2014,65 to 80+,Male,No high school diploma,African American,"$15,000 to $24,999",4155
2014,65 to 80+,Male,No high school diploma,African American,"$25,000 to $34,999",2296
2014,65 to 80+,Male,No high school diploma,African American,"$35,000 to $49,999",1534
2014,65 to 80+,Male,No high school diploma,African American,"$50,000 to $74,999",762
2014,65 to 80+,Male,No high school diploma,African American,"$75,000 and over",44
2014,65 to 80+,Male,No high school diploma,African American,No Income,440
2014,65 to 80+,Male,No high school diploma,Asian,"$5,000 to $9,999",26738
2014,65 to 80+,Male,No high school diploma,Asian,"$10,000 to $14,999",14409
2014,65 to 80+,Male,No high school diploma,Asian,"$15,000 to $24,999",5616
2014,65 to 80+,Male,No high school diploma,Asian,"$25,000 to $34,999",2953
2014,65 to 80+,Male,No high school diploma,Asian,"$35,000 to $49,999",1655
2014,65 to 80+,Male,No high school diploma,Asian,"$50,000 to $74,999",1211
2014,65 to 80+,Male,No high school diploma,Asian,"$75,000 and over",808
2014,65 to 80+,Male,No high school diploma,Asian,No Income,7422
2014,65 to 80+,Male,No high school diploma,Hispanic,"$5,000 to $9,999",49709
2014,65 to 80+,Male,No high school diploma,Hispanic,"$10,000 to $14,999",58108
2014,65 to 80+,Male,No high school diploma,Hispanic,"$15,000 to $24,999",42927
2014,65 to 80+,Male,No high school diploma,Hispanic,"$25,000 to $34,999",20535
2014,65 to 80+,Male,No high school diploma,Hispanic,"$35,000 to $49,999",12604
2014,65 to 80+,Male,No high school diploma,Hispanic,"$50,000 to $74,999",6136
2014,65 to 80+,Male,No high school diploma,Hispanic,"$75,000 and over",2354
2014,65 to 80+,Male,No high school diploma,Hispanic,No Income,23293
2014,65 to 80+,Male,No high school diploma,Other,"$5,000 to $9,999",1218
2014,65 to 80+,Male,No high school diploma,Other,"$10,000 to $14,999",1616
2014,65 to 80+,Male,No high school diploma,Other,"$15,000 to $24,999",1184
2014,65 to 80+,Male,No high school diploma,Other,"$25,000 to $34,999",352
2014,65 to 80+,Male,No high school diploma,Other,"$35,000 to $49,999",564
2014,65 to 80+,Male,No high school diploma,Other,"$50,000 to $74,999",371
2014,65 to 80+,Male,No high school diploma,Other,"$75,000 and over",146
2014,65 to 80+,Male,No high school diploma,Other,No Income,367
2014,65 to 80+,Male,High school or equivalent,White,"$5,000 to $9,999",18684
2014,65 to 80+,Male,High school or equivalent,White,"$10,000 to $14,999",30370
2014,65 to 80+,Male,High school or equivalent,White,"$15,000 to $24,999",58588
2014,65 to 80+,Male,High school or equivalent,White,"$25,000 to $34,999",36665
2014,65 to 80+,Male,High school or equivalent,White,"$35,000 to $49,999",35581
2014,65 to 80+,Male,High school or equivalent,White,"$50,000 to $74,999",30134
2014,65 to 80+,Male,High school or equivalent,White,"$75,000 and over",16903
2014,65 to 80+,Male,High school or equivalent,White,No Income,8109
2014,65 to 80+,Male,High school or equivalent,African American,"$5,000 to $9,999",2598
2014,65 to 80+,Male,High school or equivalent,African American,"$10,000 to $14,999",5581
2014,65 to 80+,Male,High school or equivalent,African American,"$15,000 to $24,999",6541
2014,65 to 80+,Male,High school or equivalent,African American,"$25,000 to $34,999",3744
2014,65 to 80+,Male,High school or equivalent,African American,"$35,000 to $49,999",2540
2014,65 to 80+,Male,High school or equivalent,African American,"$50,000 to $74,999",2103
2014,65 to 80+,Male,High school or equivalent,African American,"$75,000 and over",286
2014,65 to 80+,Male,High school or equivalent,African American,No Income,1059
2014,65 to 80+,Male,High school or equivalent,Asian,"$5,000 to $9,999",14704
2014,65 to 80+,Male,High school or equivalent,Asian,"$10,000 to $14,999",8825
2014,65 to 80+,Male,High school or equivalent,Asian,"$15,000 to $24,999",9313
2014,65 to 80+,Male,High school or equivalent,Asian,"$25,000 to $34,999",4783
2014,65 to 80+,Male,High school or equivalent,Asian,"$35,000 to $49,999",2537
2014,65 to 80+,Male,High school or equivalent,Asian,"$50,000 to $74,999",3376
2014,65 to 80+,Male,High school or equivalent,Asian,"$75,000 and over",1425
2014,65 to 80+,Male,High school or equivalent,Asian,No Income,6144
2014,65 to 80+,Male,High school or equivalent,Hispanic,"$5,000 to $9,999",5736
2014,65 to 80+,Male,High school or equivalent,Hispanic,"$10,000 to $14,999",12680
2014,65 to 80+,Male,High school or equivalent,Hispanic,"$15,000 to $24,999",14464
2014,65 to 80+,Male,High school or equivalent,Hispanic,"$25,000 to $34,999",9605
2014,65 to 80+,Male,High school or equivalent,Hispanic,"$35,000 to $49,999",9125
2014,65 to 80+,Male,High school or equivalent,Hispanic,"$50,000 to $74,999",4019
2014,65 to 80+,Male,High school or equivalent,Hispanic,"$75,000 and over",3294
2014,65 to 80+,Male,High school or equivalent,Hispanic,No Income,5351
2014,65 to 80+,Male,High school or equivalent,Other,"$5,000 to $9,999",802
2014,65 to 80+,Male,High school or equivalent,Other,"$10,000 to $14,999",2004
2014,65 to 80+,Male,High school or equivalent,Other,"$15,000 to $24,999",1492
2014,65 to 80+,Male,High school or equivalent,Other,"$25,000 to $34,999",507
2014,65 to 80+,Male,High school or equivalent,Other,"$35,000 to $49,999",997
2014,65 to 80+,Male,High school or equivalent,Other,"$50,000 to $74,999",813
2014,65 to 80+,Male,High school or equivalent,Other,"$75,000 and over",621
2014,65 to 80+,Male,High school or equivalent,Other,No Income,857
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",15790
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",30517
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",80150
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",56414
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",60991
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",66141
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$75,000 and over",50458
2014,65 to 80+,Male,"Some college, less than 4-yr degree",White,No Income,5057
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",3639
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",7651
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",7309
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",4773
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",4785
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",6968
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over",3064
2014,65 to 80+,Male,"Some college, less than 4-yr degree",African American,No Income,1520
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",10103
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",10934
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",8251
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",5946
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",6719
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",6283
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over",4608
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,No Income,4414
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$5,000 to $9,999",5347
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$10,000 to $14,999",7758
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$15,000 to $24,999",14451
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$25,000 to $34,999",11090
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$35,000 to $49,999",11332
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$50,000 to $74,999",10983
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$75,000 and over",6343
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,No Income,2244
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",1248
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",2744
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",2942
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",1987
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",2054
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",1729
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$75,000 and over",533
2014,65 to 80+,Male,"Some college, less than 4-yr degree",Other,No Income,252
2014,65 to 80+,Male,Bachelor's degree or higher,White,"$5,000 to $9,999",16754
2014,65 to 80+,Male,Bachelor's degree or higher,White,"$10,000 to $14,999",27276
2014,65 to 80+,Male,Bachelor's degree or higher,White,"$15,000 to $24,999",64709
2014,65 to 80+,Male,Bachelor's degree or higher,White,"$25,000 to $34,999",61464
2014,65 to 80+,Male,Bachelor's degree or higher,White,"$35,000 to $49,999",77453
2014,65 to 80+,Male,Bachelor's degree or higher,White,"$50,000 to $74,999",97398
2014,65 to 80+,Male,Bachelor's degree or higher,White,"$75,000 and over",144656
2014,65 to 80+,Male,Bachelor's degree or higher,White,No Income,7791
2014,65 to 80+,Male,Bachelor's degree or higher,African American,"$5,000 to $9,999",909
2014,65 to 80+,Male,Bachelor's degree or higher,African American,"$10,000 to $14,999",1409
2014,65 to 80+,Male,Bachelor's degree or higher,African American,"$15,000 to $24,999",3031
2014,65 to 80+,Male,Bachelor's degree or higher,African American,"$25,000 to $34,999",2157
2014,65 to 80+,Male,Bachelor's degree or higher,African American,"$35,000 to $49,999",2993
2014,65 to 80+,Male,Bachelor's degree or higher,African American,"$50,000 to $74,999",4025
2014,65 to 80+,Male,Bachelor's degree or higher,African American,"$75,000 and over",6832
2014,65 to 80+,Male,Bachelor's degree or higher,African American,No Income,311
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,"$5,000 to $9,999",19180
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,"$10,000 to $14,999",11804
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,"$15,000 to $24,999",19515
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,"$25,000 to $34,999",13538
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,"$35,000 to $49,999",13052
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,"$50,000 to $74,999",13983
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,"$75,000 and over",18793
2014,65 to 80+,Male,Bachelor's degree or higher,Asian,No Income,7909
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$5,000 to $9,999",1619
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$10,000 to $14,999",2766
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$15,000 to $24,999",5019
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$25,000 to $34,999",3804
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$35,000 to $49,999",5809
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$50,000 to $74,999",5961
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$75,000 and over",5788
2014,65 to 80+,Male,Bachelor's degree or higher,Hispanic,No Income,1012
2014,65 to 80+,Male,Bachelor's degree or higher,Other,"$5,000 to $9,999",850
2014,65 to 80+,Male,Bachelor's degree or higher,Other,"$10,000 to $14,999",1597
2014,65 to 80+,Male,Bachelor's degree or higher,Other,"$15,000 to $24,999",1392
2014,65 to 80+,Male,Bachelor's degree or higher,Other,"$25,000 to $34,999",973
2014,65 to 80+,Male,Bachelor's degree or higher,Other,"$35,000 to $49,999",1583
2014,65 to 80+,Male,Bachelor's degree or higher,Other,"$50,000 to $74,999",1502
2014,65 to 80+,Male,Bachelor's degree or higher,Other,"$75,000 and over",2467
2014,65 to 80+,Male,Bachelor's degree or higher,Other,No Income,917
2014,65 to 80+,Female,No high school diploma,White,"$5,000 to $9,999",36657
2014,65 to 80+,Female,No high school diploma,White,"$10,000 to $14,999",39225
2014,65 to 80+,Female,No high school diploma,White,"$15,000 to $24,999",32930
2014,65 to 80+,Female,No high school diploma,White,"$25,000 to $34,999",11074
2014,65 to 80+,Female,No high school diploma,White,"$35,000 to $49,999",5618
2014,65 to 80+,Female,No high school diploma,White,"$50,000 to $74,999",3366
2014,65 to 80+,Female,No high school diploma,White,"$75,000 and over",1425
2014,65 to 80+,Female,No high school diploma,White,No Income,7810
2014,65 to 80+,Female,No high school diploma,African American,"$5,000 to $9,999",4702
2014,65 to 80+,Female,No high school diploma,African American,"$10,000 to $14,999",8278
2014,65 to 80+,Female,No high school diploma,African American,"$15,000 to $24,999",4089
2014,65 to 80+,Female,No high school diploma,African American,"$25,000 to $34,999",771
2014,65 to 80+,Female,No high school diploma,African American,"$35,000 to $49,999",803
2014,65 to 80+,Female,No high school diploma,African American,"$50,000 to $74,999",414
2014,65 to 80+,Female,No high school diploma,African American,"$75,000 and over",0
2014,65 to 80+,Female,No high school diploma,African American,No Income,2356
2014,65 to 80+,Female,No high school diploma,Asian,"$5,000 to $9,999",53276
2014,65 to 80+,Female,No high school diploma,Asian,"$10,000 to $14,999",33109
2014,65 to 80+,Female,No high school diploma,Asian,"$15,000 to $24,999",10028
2014,65 to 80+,Female,No high school diploma,Asian,"$25,000 to $34,999",3706
2014,65 to 80+,Female,No high school diploma,Asian,"$35,000 to $49,999",1856
2014,65 to 80+,Female,No high school diploma,Asian,"$50,000 to $74,999",442
2014,65 to 80+,Female,No high school diploma,Asian,"$75,000 and over",306
2014,65 to 80+,Female,No high school diploma,Asian,No Income,17921
2014,65 to 80+,Female,No high school diploma,Hispanic,"$5,000 to $9,999",94695
2014,65 to 80+,Female,No high school diploma,Hispanic,"$10,000 to $14,999",76116
2014,65 to 80+,Female,No high school diploma,Hispanic,"$15,000 to $24,999",39946
2014,65 to 80+,Female,No high school diploma,Hispanic,"$25,000 to $34,999",10098
2014,65 to 80+,Female,No high school diploma,Hispanic,"$35,000 to $49,999",4741
2014,65 to 80+,Female,No high school diploma,Hispanic,"$50,000 to $74,999",1200
2014,65 to 80+,Female,No high school diploma,Hispanic,"$75,000 and over",1022
2014,65 to 80+,Female,No high school diploma,Hispanic,No Income,61227
2014,65 to 80+,Female,No high school diploma,Other,"$5,000 to $9,999",3245
2014,65 to 80+,Female,No high school diploma,Other,"$10,000 to $14,999",3657
2014,65 to 80+,Female,No high school diploma,Other,"$15,000 to $24,999",1796
2014,65 to 80+,Female,No high school diploma,Other,"$25,000 to $34,999",661
2014,65 to 80+,Female,No high school diploma,Other,"$35,000 to $49,999",311
2014,65 to 80+,Female,No high school diploma,Other,"$50,000 to $74,999",126
2014,65 to 80+,Female,No high school diploma,Other,"$75,000 and over",109
2014,65 to 80+,Female,No high school diploma,Other,No Income,1596
2014,65 to 80+,Female,High school or equivalent,White,"$5,000 to $9,999",78516
2014,65 to 80+,Female,High school or equivalent,White,"$10,000 to $14,999",90827
2014,65 to 80+,Female,High school or equivalent,White,"$15,000 to $24,999",103784
2014,65 to 80+,Female,High school or equivalent,White,"$25,000 to $34,999",50962
2014,65 to 80+,Female,High school or equivalent,White,"$35,000 to $49,999",32427
2014,65 to 80+,Female,High school or equivalent,White,"$50,000 to $74,999",25734
2014,65 to 80+,Female,High school or equivalent,White,"$75,000 and over",12146
2014,65 to 80+,Female,High school or equivalent,White,No Income,17937
2014,65 to 80+,Female,High school or equivalent,African American,"$5,000 to $9,999",8036
2014,65 to 80+,Female,High school or equivalent,African American,"$10,000 to $14,999",10892
2014,65 to 80+,Female,High school or equivalent,African American,"$15,000 to $24,999",6580
2014,65 to 80+,Female,High school or equivalent,African American,"$25,000 to $34,999",3331
2014,65 to 80+,Female,High school or equivalent,African American,"$35,000 to $49,999",1577
2014,65 to 80+,Female,High school or equivalent,African American,"$50,000 to $74,999",1028
2014,65 to 80+,Female,High school or equivalent,African American,"$75,000 and over",979
2014,65 to 80+,Female,High school or equivalent,African American,No Income,2568
2014,65 to 80+,Female,High school or equivalent,Asian,"$5,000 to $9,999",28287
2014,65 to 80+,Female,High school or equivalent,Asian,"$10,000 to $14,999",19900
2014,65 to 80+,Female,High school or equivalent,Asian,"$15,000 to $24,999",10571
2014,65 to 80+,Female,High school or equivalent,Asian,"$25,000 to $34,999",5689
2014,65 to 80+,Female,High school or equivalent,Asian,"$35,000 to $49,999",4319
2014,65 to 80+,Female,High school or equivalent,Asian,"$50,000 to $74,999",1843
2014,65 to 80+,Female,High school or equivalent,Asian,"$75,000 and over",1032
2014,65 to 80+,Female,High school or equivalent,Asian,No Income,11332
2014,65 to 80+,Female,High school or equivalent,Hispanic,"$5,000 to $9,999",26888
2014,65 to 80+,Female,High school or equivalent,Hispanic,"$10,000 to $14,999",25379
2014,65 to 80+,Female,High school or equivalent,Hispanic,"$15,000 to $24,999",22936
2014,65 to 80+,Female,High school or equivalent,Hispanic,"$25,000 to $34,999",8390
2014,65 to 80+,Female,High school or equivalent,Hispanic,"$35,000 to $49,999",6320
2014,65 to 80+,Female,High school or equivalent,Hispanic,"$50,000 to $74,999",3286
2014,65 to 80+,Female,High school or equivalent,Hispanic,"$75,000 and over",1866
2014,65 to 80+,Female,High school or equivalent,Hispanic,No Income,5706
2014,65 to 80+,Female,High school or equivalent,Other,"$5,000 to $9,999",1642
2014,65 to 80+,Female,High school or equivalent,Other,"$10,000 to $14,999",3640
2014,65 to 80+,Female,High school or equivalent,Other,"$15,000 to $24,999",4048
2014,65 to 80+,Female,High school or equivalent,Other,"$25,000 to $34,999",1930
2014,65 to 80+,Female,High school or equivalent,Other,"$35,000 to $49,999",1595
2014,65 to 80+,Female,High school or equivalent,Other,"$50,000 to $74,999",609
2014,65 to 80+,Female,High school or equivalent,Other,"$75,000 and over",269
2014,65 to 80+,Female,High school or equivalent,Other,No Income,1567
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",66327
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",92473
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",123336
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",75015
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",66242
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",52932
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$75,000 and over",31162
2014,65 to 80+,Female,"Some college, less than 4-yr degree",White,No Income,18423
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",5434
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",13393
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",13613
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",9139
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",7041
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",4375
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$75,000 and over",2438
2014,65 to 80+,Female,"Some college, less than 4-yr degree",African American,No Income,2183
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",13318
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",15144
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",10050
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",8978
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",5819
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",3713
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$75,000 and over",3722
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,No Income,8169
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$5,000 to $9,999",11287
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$10,000 to $14,999",15581
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$15,000 to $24,999",17449
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$25,000 to $34,999",8308
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$35,000 to $49,999",8955
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$50,000 to $74,999",5617
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$75,000 and over",3760
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,No Income,4735
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",1863
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",4354
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",5563
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",1967
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",2291
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",1177
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$75,000 and over",993
2014,65 to 80+,Female,"Some college, less than 4-yr degree",Other,No Income,617
2014,65 to 80+,Female,Bachelor's degree or higher,White,"$5,000 to $9,999",41605
2014,65 to 80+,Female,Bachelor's degree or higher,White,"$10,000 to $14,999",52724
2014,65 to 80+,Female,Bachelor's degree or higher,White,"$15,000 to $24,999",71557
2014,65 to 80+,Female,Bachelor's degree or higher,White,"$25,000 to $34,999",51695
2014,65 to 80+,Female,Bachelor's degree or higher,White,"$35,000 to $49,999",63648
2014,65 to 80+,Female,Bachelor's degree or higher,White,"$50,000 to $74,999",76593
2014,65 to 80+,Female,Bachelor's degree or higher,White,"$75,000 and over",74226
2014,65 to 80+,Female,Bachelor's degree or higher,White,No Income,16008
2014,65 to 80+,Female,Bachelor's degree or higher,African American,"$5,000 to $9,999",2157
2014,65 to 80+,Female,Bachelor's degree or higher,African American,"$10,000 to $14,999",1456
2014,65 to 80+,Female,Bachelor's degree or higher,African American,"$15,000 to $24,999",2516
2014,65 to 80+,Female,Bachelor's degree or higher,African American,"$25,000 to $34,999",4282
2014,65 to 80+,Female,Bachelor's degree or higher,African American,"$35,000 to $49,999",2893
2014,65 to 80+,Female,Bachelor's degree or higher,African American,"$50,000 to $74,999",4095
2014,65 to 80+,Female,Bachelor's degree or higher,African American,"$75,000 and over",5827
2014,65 to 80+,Female,Bachelor's degree or higher,African American,No Income,760
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,"$5,000 to $9,999",21253
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,"$10,000 to $14,999",19354
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,"$15,000 to $24,999",15969
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,"$25,000 to $34,999",9566
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,"$35,000 to $49,999",9517
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,"$50,000 to $74,999",9801
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,"$75,000 and over",9221
2014,65 to 80+,Female,Bachelor's degree or higher,Asian,No Income,15483
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$5,000 to $9,999",3040
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$10,000 to $14,999",3787
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$15,000 to $24,999",3985
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$25,000 to $34,999",2863
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$35,000 to $49,999",4402
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$50,000 to $74,999",5931
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$75,000 and over",3692
2014,65 to 80+,Female,Bachelor's degree or higher,Hispanic,No Income,2323
2014,65 to 80+,Female,Bachelor's degree or higher,Other,"$5,000 to $9,999",1418
2014,65 to 80+,Female,Bachelor's degree or higher,Other,"$10,000 to $14,999",1634
2014,65 to 80+,Female,Bachelor's degree or higher,Other,"$15,000 to $24,999",2703
2014,65 to 80+,Female,Bachelor's degree or higher,Other,"$25,000 to $34,999",1455
2014,65 to 80+,Female,Bachelor's degree or higher,Other,"$35,000 to $49,999",1184
2014,65 to 80+,Female,Bachelor's degree or higher,Other,"$50,000 to $74,999",1303
2014,65 to 80+,Female,Bachelor's degree or higher,Other,"$75,000 and over",1632
2014,65 to 80+,Female,Bachelor's degree or higher,Other,No Income,996
