Year,Age,Gender,Educational Attainment,Race,Personal Income,Population Count
2015,00 to 17,Male,High school or equivalent,Asian,"$25,000 to $34,999",0
2015,00 to 17,Male,High school or equivalent,Asian,"$35,000 to $49,999",0
2015,00 to 17,Male,High school or equivalent,Asian,"$50,000 to $74,999",0
2015,00 to 17,Male,High school or equivalent,Asian,"$75,000 and over",0
2015,00 to 17,Male,High school or equivalent,Asian,No Income,"3,862"
2015,00 to 17,Male,High school or equivalent,Other,No Income,"3,862"
2015,00 to 17,Male,High school or equivalent,Other,"$5,000 to $9,999",594
2015,00 to 17,Male,High school or equivalent,Other,"$10,000 to $14,999",121
2015,00 to 17,Male,High school or equivalent,Other,"$15,000 to $24,999",352
2015,00 to 17,Male,High school or equivalent,Other,"$25,000 to $34,999",311
2015,00 to 17,Male,High school or equivalent,Other,"$35,000 to $49,999",0
2015,00 to 17,Male,High school or equivalent,Other,"$50,000 to $74,999",0
2015,00 to 17,Male,High school or equivalent,Other,"$75,000 and over",0
2015,00 to 17,Male,High school or equivalent,Other,No Income,"3,626"
2015,00 to 17,Male,High school or equivalent,Other,No Income,"3,626"
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,No Income,"3,626"
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",83
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",248
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",126
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,"$75,000 and over",35
2015,00 to 17,Male,"Some college, less than 4-yr degree",White,No Income,"1,962"
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,No Income,"1,962"
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",African American,No Income,334
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,No Income,334
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$5,000 to $9,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$10,000 to $14,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$15,000 to $24,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$25,000 to $34,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$35,000 to $49,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$50,000 to $74,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$75,000 and over",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Native American,No Income,0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,No Income,0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",146
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",198
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Asian,No Income,"1,873"
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,No Income,"1,873"
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",46
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",33
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$75,000 and over",0
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,No Income,"1,344"
2015,00 to 17,Male,"Some college, less than 4-yr degree",Other,No Income,"1,344"
2015,00 to 17,Male,Bachelor's degree or higher,White,No Income,"1,344"
2015,00 to 17,Male,Bachelor's degree or higher,White,"$5,000 to $9,999",0
2015,00 to 17,Male,Bachelor's degree or higher,White,"$10,000 to $14,999",0
2015,00 to 17,Male,Bachelor's degree or higher,White,"$15,000 to $24,999",0
2015,00 to 17,Male,Bachelor's degree or higher,White,"$25,000 to $34,999",0
2015,00 to 17,Male,Bachelor's degree or higher,White,"$35,000 to $49,999",0
2015,00 to 17,Male,Bachelor's degree or higher,White,"$50,000 to $74,999",0
2015,00 to 17,Male,Bachelor's degree or higher,White,"$75,000 and over",0
2015,00 to 17,Male,Bachelor's degree or higher,White,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,African American,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,African American,"$5,000 to $9,999",0
2015,00 to 17,Male,Bachelor's degree or higher,African American,"$10,000 to $14,999",0
2015,00 to 17,Male,Bachelor's degree or higher,African American,"$15,000 to $24,999",0
2015,00 to 17,Male,Bachelor's degree or higher,African American,"$25,000 to $34,999",0
2015,00 to 17,Male,Bachelor's degree or higher,African American,"$35,000 to $49,999",0
2015,00 to 17,Male,Bachelor's degree or higher,African American,"$50,000 to $74,999",0
2015,00 to 17,Male,Bachelor's degree or higher,African American,"$75,000 and over",0
2015,00 to 17,Male,Bachelor's degree or higher,African American,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,"$5,000 to $9,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,"$10,000 to $14,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,"$15,000 to $24,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,"$25,000 to $34,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,"$35,000 to $49,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,"$50,000 to $74,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,"$75,000 and over",0
2015,00 to 17,Male,Bachelor's degree or higher,Native American,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,"$5,000 to $9,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,"$10,000 to $14,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,"$15,000 to $24,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,"$25,000 to $34,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,"$35,000 to $49,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,"$50,000 to $74,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,"$75,000 and over",0
2015,00 to 17,Male,Bachelor's degree or higher,Asian,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,Other,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,Other,"$5,000 to $9,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Other,"$10,000 to $14,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Other,"$15,000 to $24,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Other,"$25,000 to $34,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Other,"$35,000 to $49,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Other,"$50,000 to $74,999",0
2015,00 to 17,Male,Bachelor's degree or higher,Other,"$75,000 and over",0
2015,00 to 17,Male,Bachelor's degree or higher,Other,No Income,0
2015,00 to 17,Male,Bachelor's degree or higher,Other,No Income,0
2015,00 to 17,Male,No high school diploma,White,No Income,0
2015,00 to 17,Male,No high school diploma,White,"$5,000 to $9,999","13,466"
2015,00 to 17,Male,No high school diploma,White,"$10,000 to $14,999","3,551"
2015,00 to 17,Male,No high school diploma,White,"$15,000 to $24,999","2,584"
2015,00 to 17,Male,No high school diploma,White,"$25,000 to $34,999",249
2015,00 to 17,Male,No high school diploma,White,"$35,000 to $49,999",105
2015,00 to 17,Male,No high school diploma,White,"$50,000 to $74,999",187
2015,00 to 17,Male,No high school diploma,White,"$75,000 and over",78
2015,00 to 17,Male,No high school diploma,White,No Income,"421,188"
2015,00 to 17,Male,No high school diploma,African American,No Income,"421,188"
2015,00 to 17,Male,No high school diploma,African American,"$5,000 to $9,999","1,319"
2015,00 to 17,Male,No high school diploma,African American,"$10,000 to $14,999",797
2015,00 to 17,Male,No high school diploma,African American,"$15,000 to $24,999",327
2015,00 to 17,Male,No high school diploma,African American,"$25,000 to $34,999",0
2015,00 to 17,Male,No high school diploma,African American,"$35,000 to $49,999",0
2015,00 to 17,Male,No high school diploma,African American,"$50,000 to $74,999",0
2015,00 to 17,Male,No high school diploma,African American,"$75,000 and over",0
2015,00 to 17,Male,No high school diploma,African American,No Income,"41,223"
2015,00 to 17,Male,No high school diploma,Native American,No Income,"41,223"
2015,00 to 17,Male,No high school diploma,Native American,"$5,000 to $9,999",35
2015,00 to 17,Male,No high school diploma,Native American,"$10,000 to $14,999",95
2015,00 to 17,Male,No high school diploma,Native American,"$15,000 to $24,999",0
2015,00 to 17,Male,No high school diploma,Native American,"$25,000 to $34,999",11
2015,00 to 17,Male,No high school diploma,Native American,"$35,000 to $49,999",0
2015,00 to 17,Male,No high school diploma,Native American,"$50,000 to $74,999",0
2015,00 to 17,Male,No high school diploma,Native American,"$75,000 and over",0
2015,00 to 17,Male,No high school diploma,Native American,No Income,"4,133"
2015,00 to 17,Male,No high school diploma,Asian,No Income,"4,133"
2015,00 to 17,Male,No high school diploma,Asian,"$5,000 to $9,999","1,716"
2015,00 to 17,Male,No high school diploma,Asian,"$10,000 to $14,999",530
2015,00 to 17,Male,No high school diploma,Asian,"$15,000 to $24,999",486
2015,00 to 17,Male,No high school diploma,Asian,"$25,000 to $34,999",0
2015,00 to 17,Male,No high school diploma,Asian,"$35,000 to $49,999",131
2015,00 to 17,Male,No high school diploma,Asian,"$50,000 to $74,999",0
2015,00 to 17,Male,No high school diploma,Asian,"$75,000 and over",0
2015,00 to 17,Male,No high school diploma,Asian,No Income,"77,618"
2015,00 to 17,Male,No high school diploma,Other,No Income,"77,618"
2015,00 to 17,Male,No high school diploma,Other,"$5,000 to $9,999","4,662"
2015,00 to 17,Male,No high school diploma,Other,"$10,000 to $14,999","1,466"
2015,00 to 17,Male,No high school diploma,Other,"$15,000 to $24,999",303
2015,00 to 17,Male,No high school diploma,Other,"$25,000 to $34,999",56
2015,00 to 17,Male,No high school diploma,Other,"$35,000 to $49,999",61
2015,00 to 17,Male,No high school diploma,Other,"$50,000 to $74,999",0
2015,00 to 17,Male,No high school diploma,Other,"$75,000 and over",239
2015,00 to 17,Male,No high school diploma,Other,No Income,"176,610"
2015,00 to 17,Male,No high school diploma,Other,No Income,"176,610"
2015,00 to 17,Male,No high school diploma,Other,No Income,"176,610"
2015,00 to 17,Female,High school or equivalent,White,No Income,"176,610"
2015,00 to 17,Female,High school or equivalent,White,"$5,000 to $9,999",835
2015,00 to 17,Female,High school or equivalent,White,"$10,000 to $14,999",140
2015,00 to 17,Female,High school or equivalent,White,"$15,000 to $24,999",288
2015,00 to 17,Female,High school or equivalent,White,"$25,000 to $34,999",0
2015,00 to 17,Female,High school or equivalent,White,"$35,000 to $49,999",0
2015,00 to 17,Female,High school or equivalent,White,"$50,000 to $74,999",0
2015,00 to 17,Female,High school or equivalent,White,"$75,000 and over",0
2015,00 to 17,Female,High school or equivalent,White,No Income,"11,978"
2015,00 to 17,Female,High school or equivalent,African American,No Income,"11,978"
2015,00 to 17,Female,High school or equivalent,African American,"$5,000 to $9,999",53
2015,00 to 17,Female,High school or equivalent,African American,"$10,000 to $14,999",0
2015,00 to 17,Female,High school or equivalent,African American,"$15,000 to $24,999",30
2015,00 to 17,Female,High school or equivalent,African American,"$25,000 to $34,999",0
2015,00 to 17,Female,High school or equivalent,African American,"$35,000 to $49,999",0
2015,00 to 17,Female,High school or equivalent,African American,"$50,000 to $74,999",0
2015,00 to 17,Female,High school or equivalent,African American,"$75,000 and over",0
2015,00 to 17,Female,High school or equivalent,African American,No Income,"1,088"
2015,00 to 17,Female,High school or equivalent,Native American,No Income,"1,088"
2015,00 to 17,Female,High school or equivalent,Native American,"$5,000 to $9,999",0
2015,00 to 17,Female,High school or equivalent,Native American,"$10,000 to $14,999",0
2015,00 to 17,Female,High school or equivalent,Native American,"$15,000 to $24,999",0
2015,00 to 17,Female,High school or equivalent,Native American,"$25,000 to $34,999",0
2015,00 to 17,Female,High school or equivalent,Native American,"$35,000 to $49,999",0
2015,00 to 17,Female,High school or equivalent,Native American,"$50,000 to $74,999",0
2015,00 to 17,Female,High school or equivalent,Native American,"$75,000 and over",0
2015,00 to 17,Female,High school or equivalent,Native American,No Income,0
2015,00 to 17,Female,High school or equivalent,Asian,No Income,0
2015,00 to 17,Female,High school or equivalent,Asian,"$5,000 to $9,999",4
2015,00 to 17,Female,High school or equivalent,Asian,"$10,000 to $14,999",0
2015,00 to 17,Female,High school or equivalent,Asian,"$15,000 to $24,999",0
2015,00 to 17,Female,High school or equivalent,Asian,"$25,000 to $34,999",0
2015,00 to 17,Female,High school or equivalent,Asian,"$35,000 to $49,999",0
2015,00 to 17,Female,High school or equivalent,Asian,"$50,000 to $74,999",0
2015,00 to 17,Female,High school or equivalent,Asian,"$75,000 and over",0
2015,00 to 17,Female,High school or equivalent,Asian,No Income,"3,880"
2015,00 to 17,Female,High school or equivalent,Other,No Income,"3,880"
2015,00 to 17,Female,High school or equivalent,Other,"$5,000 to $9,999",216
2015,00 to 17,Female,High school or equivalent,Other,"$10,000 to $14,999",107
2015,00 to 17,Female,High school or equivalent,Other,"$15,000 to $24,999",0
2015,00 to 17,Female,High school or equivalent,Other,"$25,000 to $34,999",167
2015,00 to 17,Female,High school or equivalent,Other,"$35,000 to $49,999",57
2015,00 to 17,Female,High school or equivalent,Other,"$50,000 to $74,999",0
2015,00 to 17,Female,High school or equivalent,Other,"$75,000 and over",0
2015,00 to 17,Female,High school or equivalent,Other,No Income,"5,840"
2015,00 to 17,Female,High school or equivalent,Other,No Income,"5,840"
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,No Income,"5,840"
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",335
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",65
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,"$75,000 and over",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",White,No Income,"3,686"
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,No Income,"3,686"
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",146
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",163
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,"$75,000 and over",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",African American,No Income,707
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,No Income,707
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,"$5,000 to $9,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,"$10,000 to $14,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,"$15,000 to $24,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,"$25,000 to $34,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,"$35,000 to $49,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,"$50,000 to $74,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,"$75,000 and over",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Native American,No Income,288
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,No Income,288
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",47
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,"$75,000 and over",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Asian,No Income,"1,329"
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,No Income,"1,329"
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",205
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",62
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",59
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,"$75,000 and over",0
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,No Income,"1,537"
2015,00 to 17,Female,"Some college, less than 4-yr degree",Other,No Income,"1,537"
2015,00 to 17,Female,Bachelor's degree or higher,White,No Income,"1,537"
2015,00 to 17,Female,Bachelor's degree or higher,White,"$5,000 to $9,999",0
2015,00 to 17,Female,Bachelor's degree or higher,White,"$10,000 to $14,999",0
2015,00 to 17,Female,Bachelor's degree or higher,White,"$15,000 to $24,999",0
2015,00 to 17,Female,Bachelor's degree or higher,White,"$25,000 to $34,999",0
2015,00 to 17,Female,Bachelor's degree or higher,White,"$35,000 to $49,999",0
2015,00 to 17,Female,Bachelor's degree or higher,White,"$50,000 to $74,999",0
2015,00 to 17,Female,Bachelor's degree or higher,White,"$75,000 and over",0
2015,00 to 17,Female,Bachelor's degree or higher,White,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,African American,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,African American,"$5,000 to $9,999",0
2015,00 to 17,Female,Bachelor's degree or higher,African American,"$10,000 to $14,999",0
2015,00 to 17,Female,Bachelor's degree or higher,African American,"$15,000 to $24,999",0
2015,00 to 17,Female,Bachelor's degree or higher,African American,"$25,000 to $34,999",0
2015,00 to 17,Female,Bachelor's degree or higher,African American,"$35,000 to $49,999",0
2015,00 to 17,Female,Bachelor's degree or higher,African American,"$50,000 to $74,999",0
2015,00 to 17,Female,Bachelor's degree or higher,African American,"$75,000 and over",0
2015,00 to 17,Female,Bachelor's degree or higher,African American,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,"$5,000 to $9,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,"$10,000 to $14,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,"$15,000 to $24,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,"$25,000 to $34,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,"$35,000 to $49,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,"$50,000 to $74,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,"$75,000 and over",0
2015,00 to 17,Female,Bachelor's degree or higher,Native American,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,"$5,000 to $9,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,"$10,000 to $14,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,"$15,000 to $24,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,"$25,000 to $34,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,"$35,000 to $49,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,"$50,000 to $74,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,"$75,000 and over",0
2015,00 to 17,Female,Bachelor's degree or higher,Asian,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,Other,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,Other,"$5,000 to $9,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Other,"$10,000 to $14,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Other,"$15,000 to $24,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Other,"$25,000 to $34,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Other,"$35,000 to $49,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Other,"$50,000 to $74,999",0
2015,00 to 17,Female,Bachelor's degree or higher,Other,"$75,000 and over",0
2015,00 to 17,Female,Bachelor's degree or higher,Other,No Income,0
2015,00 to 17,Female,Bachelor's degree or higher,Other,No Income,0
2015,00 to 17,Female,No high school diploma,White,No Income,0
2015,00 to 17,Female,No high school diploma,White,"$5,000 to $9,999","11,698"
2015,00 to 17,Female,No high school diploma,White,"$10,000 to $14,999","4,984"
2015,00 to 17,Female,No high school diploma,White,"$15,000 to $24,999","2,853"
2015,00 to 17,Female,No high school diploma,White,"$25,000 to $34,999",272
2015,00 to 17,Female,No high school diploma,White,"$35,000 to $49,999",267
2015,00 to 17,Female,No high school diploma,White,"$50,000 to $74,999",79
2015,00 to 17,Female,No high school diploma,White,"$75,000 and over",135
2015,00 to 17,Female,No high school diploma,White,No Income,"395,378"
2015,00 to 17,Female,No high school diploma,African American,No Income,"395,378"
2015,00 to 17,Female,No high school diploma,African American,"$5,000 to $9,999","1,148"
2015,00 to 17,Female,No high school diploma,African American,"$10,000 to $14,999",811
2015,00 to 17,Female,No high school diploma,African American,"$15,000 to $24,999",641
2015,00 to 17,Female,No high school diploma,African American,"$25,000 to $34,999",0
2015,00 to 17,Female,No high school diploma,African American,"$35,000 to $49,999",0
2015,00 to 17,Female,No high school diploma,African American,"$50,000 to $74,999",0
2015,00 to 17,Female,No high school diploma,African American,"$75,000 and over",0
2015,00 to 17,Female,No high school diploma,African American,No Income,"41,330"
2015,00 to 17,Female,No high school diploma,Native American,No Income,"41,330"
2015,00 to 17,Female,No high school diploma,Native American,"$5,000 to $9,999",0
2015,00 to 17,Female,No high school diploma,Native American,"$10,000 to $14,999",47
2015,00 to 17,Female,No high school diploma,Native American,"$15,000 to $24,999",0
2015,00 to 17,Female,No high school diploma,Native American,"$25,000 to $34,999",0
2015,00 to 17,Female,No high school diploma,Native American,"$35,000 to $49,999",0
2015,00 to 17,Female,No high school diploma,Native American,"$50,000 to $74,999",0
2015,00 to 17,Female,No high school diploma,Native American,"$75,000 and over",0
2015,00 to 17,Female,No high school diploma,Native American,No Income,"4,036"
2015,00 to 17,Female,No high school diploma,Asian,No Income,"4,036"
2015,00 to 17,Female,No high school diploma,Asian,"$5,000 to $9,999","1,878"
2015,00 to 17,Female,No high school diploma,Asian,"$10,000 to $14,999",661
2015,00 to 17,Female,No high school diploma,Asian,"$15,000 to $24,999",410
2015,00 to 17,Female,No high school diploma,Asian,"$25,000 to $34,999",191
2015,00 to 17,Female,No high school diploma,Asian,"$35,000 to $49,999",109
2015,00 to 17,Female,No high school diploma,Asian,"$50,000 to $74,999",0
2015,00 to 17,Female,No high school diploma,Asian,"$75,000 and over",0
2015,00 to 17,Female,No high school diploma,Asian,No Income,"75,329"
2015,00 to 17,Female,No high school diploma,Other,No Income,"75,329"
2015,00 to 17,Female,No high school diploma,Other,"$5,000 to $9,999","5,849"
2015,00 to 17,Female,No high school diploma,Other,"$10,000 to $14,999",986
2015,00 to 17,Female,No high school diploma,Other,"$15,000 to $24,999","1,028"
2015,00 to 17,Female,No high school diploma,Other,"$25,000 to $34,999",292
2015,00 to 17,Female,No high school diploma,Other,"$35,000 to $49,999",32
2015,00 to 17,Female,No high school diploma,Other,"$50,000 to $74,999",0
2015,00 to 17,Female,No high school diploma,Other,"$75,000 and over",0
2015,00 to 17,Female,No high school diploma,Other,No Income,"172,553"
2015,00 to 17,Female,No high school diploma,Other,No Income,"172,553"
2015,00 to 17,Female,No high school diploma,Other,No Income,"172,553"
2015,00 to 17,Female,No high school diploma,Other,No Income,"172,553"
2015,18 to 64,Male,High school or equivalent,White,No Income,"172,553"
2015,18 to 64,Male,High school or equivalent,White,"$5,000 to $9,999","129,722"
2015,18 to 64,Male,High school or equivalent,White,"$10,000 to $14,999","171,773"
2015,18 to 64,Male,High school or equivalent,White,"$15,000 to $24,999","299,324"
2015,18 to 64,Male,High school or equivalent,White,"$25,000 to $34,999","220,191"
2015,18 to 64,Male,High school or equivalent,White,"$35,000 to $49,999","235,033"
2015,18 to 64,Male,High school or equivalent,White,"$50,000 to $74,999","217,615"
2015,18 to 64,Male,High school or equivalent,White,"$75,000 and over","141,312"
2015,18 to 64,Male,High school or equivalent,White,No Income,"352,062"
2015,18 to 64,Male,High school or equivalent,African American,No Income,"352,062"
2015,18 to 64,Male,High school or equivalent,African American,"$5,000 to $9,999","18,996"
2015,18 to 64,Male,High school or equivalent,African American,"$10,000 to $14,999","23,260"
2015,18 to 64,Male,High school or equivalent,African American,"$15,000 to $24,999","31,424"
2015,18 to 64,Male,High school or equivalent,African American,"$25,000 to $34,999","18,552"
2015,18 to 64,Male,High school or equivalent,African American,"$35,000 to $49,999","26,423"
2015,18 to 64,Male,High school or equivalent,African American,"$50,000 to $74,999","13,840"
2015,18 to 64,Male,High school or equivalent,African American,"$75,000 and over","9,143"
2015,18 to 64,Male,High school or equivalent,African American,No Income,"69,618"
2015,18 to 64,Male,High school or equivalent,Native American,No Income,"69,618"
2015,18 to 64,Male,High school or equivalent,Native American,"$5,000 to $9,999","1,018"
2015,18 to 64,Male,High school or equivalent,Native American,"$10,000 to $14,999","1,525"
2015,18 to 64,Male,High school or equivalent,Native American,"$15,000 to $24,999","3,773"
2015,18 to 64,Male,High school or equivalent,Native American,"$25,000 to $34,999","1,690"
2015,18 to 64,Male,High school or equivalent,Native American,"$35,000 to $49,999","1,762"
